data,setmana_epidemiologica,any,nom_regio,grup_edat,casos_escarlatina,tasa_casos
14/01/2016,2,2016,Barcelona Ciutat,1 i 2,1,0.004
14/01/2016,2,2016,Barcelona Metropolitana Nord,1 i 2,3,0.004658385093167702
14/01/2016,2,2016,Barcelona Metropolitana Nord,3 i 4,4,0.005263157894736842
14/01/2016,2,2016,Barcelona Metropolitana Nord,35 a 39,1,0.0009871668311944718
14/01/2016,2,2016,Barcelona Metropolitana Nord,5 a 9,2,0.0012547051442910915
14/01/2016,2,2016,Barcelona Metropolitana Sud,3 i 4,1,0.003745318352059925
14/01/2016,2,2016,Camp de Tarragona,3 i 4,1,0.0031847133757961785
14/01/2016,2,2016,Camp de Tarragona,5 a 9,2,0.002072538860103627
14/01/2016,2,2016,Catalunya Central,1 i 2,1,0.0047169811320754715
14/01/2016,2,2016,Girona,1 i 2,1,0.0019083969465648854
14/01/2016,2,2016,Girona,3 i 4,1,0.004098360655737705
14/01/2016,2,2016,Penedès,3 i 4,2,0.0036429872495446266
14/01/2017,2,2017,Barcelona Ciutat,3 i 4,1,0.004048582995951417
14/01/2017,2,2017,Barcelona Metropolitana Nord,3 i 4,3,0.003931847968545216
14/01/2017,2,2017,Girona,1 i 2,1,0.0016501650165016502
14/01/2017,2,2017,Girona,3 i 4,4,0.002530044275774826
14/01/2017,2,2017,Lleida,3 i 4,2,0.006688963210702341
14/01/2018,2,2018,Barcelona Metropolitana Sud,5 a 9,1,0.0009407337723424271
14/01/2018,2,2018,Girona,3 i 4,2,0.0037174721189591076
14/01/2018,2,2018,Girona,5 a 9,1,0.001026694045174538
14/01/2018,2,2018,Lleida,1 i 2,2,0.007220216606498195
14/01/2019,3,2019,Alt Pirineu i Aran,1 i 2,1,0.019230769230769232
14/01/2019,3,2019,Alt Pirineu i Aran,3 i 4,1,0.01639344262295082
14/01/2019,3,2019,Barcelona Ciutat,1 i 2,2,0.0058309037900874635
14/01/2019,3,2019,Barcelona Ciutat,10 a 14,1,0.0015174506828528073
14/01/2019,3,2019,Barcelona Ciutat,3 i 4,6,0.004830917874396135
14/01/2019,3,2019,Barcelona Ciutat,5 a 9,1,0.002347417840375587
14/01/2019,3,2019,Barcelona Metropolitana Nord,1 i 2,2,0.005037783375314861
14/01/2019,3,2019,Barcelona Metropolitana Nord,3 i 4,8,0.003988035892323031
14/01/2019,3,2019,Barcelona Metropolitana Nord,5 a 9,3,0.001594048884165781
14/01/2019,3,2019,Barcelona Metropolitana Sud,1 i 2,1,0.003968253968253968
14/01/2019,3,2019,Barcelona Metropolitana Sud,3 i 4,2,0.004048582995951417
14/01/2019,3,2019,Barcelona Metropolitana Sud,5 a 9,5,0.001603592046183451
14/01/2019,3,2019,Camp de Tarragona,1 i 2,1,0.0078125
14/01/2019,3,2019,Camp de Tarragona,3 i 4,5,0.004468275245755138
14/01/2019,3,2019,Camp de Tarragona,5 a 9,3,0.0017554125219426564
14/01/2019,3,2019,Catalunya Central,10 a 14,1,0.0016420361247947454
14/01/2019,3,2019,Catalunya Central,3 i 4,1,0.006578947368421052
14/01/2019,3,2019,Girona,1 i 2,2,0.006153846153846154
14/01/2019,3,2019,Girona,3 i 4,1,0.0016155088852988692
14/01/2019,3,2019,Girona,5 a 9,6,0.001841055538508745
14/01/2019,3,2019,Lleida,1 i 2,2,0.01092896174863388
14/01/2019,3,2019,Lleida,3 i 4,1,0.005263157894736842
14/01/2019,3,2019,Lleida,5 a 9,2,0.0027063599458728013
14/01/2019,3,2019,Penedès,1 i 2,1,0.005
14/01/2019,3,2019,Penedès,3 i 4,4,0.005722460658082976
14/01/2019,3,2019,Penedès,5 a 9,1,0.0016556291390728477
14/01/2019,3,2019,Terres de l'Ebre,5 a 9,1,0.001652892561983471
14/01/2020,3,2020,Alt Pirineu i Aran,5 a 9,1,0.00546448087431694
14/01/2020,3,2020,Barcelona Ciutat,1 i 2,2,0.0044742729306487695
14/01/2020,3,2020,Barcelona Ciutat,3 i 4,2,0.00684931506849315
14/01/2020,3,2020,Barcelona Ciutat,5 a 9,5,0.0025252525252525255
14/01/2020,3,2020,Barcelona Metropolitana Nord,10 a 14,1,0.0012903225806451613
14/01/2020,3,2020,Barcelona Metropolitana Nord,3 i 4,1,0.005405405405405406
14/01/2020,3,2020,Barcelona Metropolitana Nord,5 a 9,3,0.0011086474501108647
14/01/2020,3,2020,Barcelona Metropolitana Sud,3 i 4,1,0.006944444444444444
14/01/2020,3,2020,Barcelona Metropolitana Sud,5 a 9,1,0.0013831258644536654
14/01/2020,3,2020,Camp de Tarragona,1 i 2,1,0.007462686567164179
14/01/2020,3,2020,Camp de Tarragona,3 i 4,1,0.0038461538461538464
14/01/2020,3,2020,Camp de Tarragona,5 a 9,4,0.003110419906687403
14/01/2020,3,2020,Catalunya Central,1 i 2,1,0.027777777777777776
14/01/2020,3,2020,Catalunya Central,3 i 4,1,0.006097560975609756
14/01/2020,3,2020,Catalunya Central,5 a 9,2,0.0018779342723004694
14/01/2020,3,2020,Lleida,3 i 4,1,0.0035971223021582736
14/01/2020,3,2020,Penedès,3 i 4,2,0.002898550724637681
14/01/2020,3,2020,Penedès,5 a 9,1,0.0012106537530266344
14/01/2021,2,2021,Barcelona Ciutat,1 i 2,2,0.005194805194805195
14/01/2022,2,2022,Barcelona Ciutat,3 i 4,2,0.007142857142857143
14/01/2022,2,2022,Barcelona Ciutat,5 a 9,2,0.001863932898415657
14/01/2022,2,2022,Barcelona Metropolitana Nord,3 i 4,2,0.003952569169960474
14/01/2022,2,2022,Barcelona Metropolitana Nord,5 a 9,1,0.0015313935681470138
14/01/2022,2,2022,Girona,1 i 2,2,0.004338394793926247
14/01/2022,2,2022,Penedès,3 i 4,1,0.007518796992481203
14/01/2023,2,2023,Barcelona Ciutat,3 i 4,2,0.007518796992481203
14/01/2023,2,2023,Barcelona Ciutat,5 a 9,2,0.002242152466367713
14/01/2023,2,2023,Barcelona Metropolitana Nord,1 i 2,1,0.005714285714285714
14/01/2023,2,2023,Barcelona Metropolitana Nord,5 a 9,3,0.0012853470437017994
14/01/2023,2,2023,Barcelona Metropolitana Sud,1 i 2,2,0.005128205128205128
14/01/2023,2,2023,Barcelona Metropolitana Sud,5 a 9,1,0.0013869625520110957
14/01/2023,2,2023,Camp de Tarragona,3 i 4,1,0.0040650406504065045
14/01/2023,2,2023,Camp de Tarragona,5 a 9,2,0.0014534883720930232
14/01/2023,2,2023,Girona,3 i 4,4,0.0067226890756302525
14/01/2023,2,2023,Girona,5 a 9,2,0.004132231404958678
14/01/2023,2,2023,Penedès,3 i 4,1,0.005681818181818182
14/01/2024,2,2024,Alt Pirineu i Aran,10 a 14,1,0.002242152466367713
14/01/2024,2,2024,Barcelona Ciutat,1 i 2,1,0.005952380952380952
14/01/2024,2,2024,Barcelona Ciutat,30 a 34,1,0.0010683760683760685
14/01/2024,2,2024,Barcelona Ciutat,5 a 9,2,0.001736111111111111
14/01/2024,2,2024,Barcelona Metropolitana Nord,3 i 4,3,0.005747126436781609
14/01/2024,2,2024,Barcelona Metropolitana Nord,5 a 9,1,0.0018050541516245488
14/01/2024,2,2024,Barcelona Metropolitana Sud,3 i 4,2,0.006097560975609756
14/01/2024,2,2024,Barcelona Metropolitana Sud,5 a 9,1,0.0013550135501355014
14/01/2024,2,2024,Camp de Tarragona,3 i 4,1,0.0033112582781456954
14/01/2024,2,2024,Camp de Tarragona,5 a 9,3,0.0017401392111368909
14/01/2024,2,2024,Girona,3 i 4,1,0.00398406374501992
14/01/2024,2,2024,Lleida,3 i 4,1,0.00425531914893617
14/01/2024,2,2024,Lleida,5 a 9,2,0.001669449081803005
14/01/2024,2,2024,Penedès,3 i 4,2,0.0042643923240938165
14/01/2024,2,2024,Penedès,5 a 9,1,0.001949317738791423
14/01/2025,3,2025,Alt Pirineu i Aran,3 i 4,1,0.00819672131147541
14/01/2025,3,2025,Barcelona Ciutat,3 i 4,4,0.0058823529411764705
14/01/2025,3,2025,Barcelona Ciutat,5 a 9,1,0.0014265335235378032
14/01/2025,3,2025,Barcelona Metropolitana Nord,1 i 2,1,0.005
14/01/2025,3,2025,Barcelona Metropolitana Nord,10 a 14,1,0.0008944543828264759
14/01/2025,3,2025,Barcelona Metropolitana Nord,3 i 4,3,0.004975124378109453
14/01/2025,3,2025,Barcelona Metropolitana Nord,5 a 9,2,0.0012437810945273632
14/01/2025,3,2025,Barcelona Metropolitana Sud,10 a 14,1,0.003125
14/01/2025,3,2025,Barcelona Metropolitana Sud,3 i 4,1,0.01020408163265306
14/01/2025,3,2025,Barcelona Metropolitana Sud,5 a 9,2,0.0016906170752324597
14/01/2025,3,2025,Camp de Tarragona,5 a 9,1,0.002242152466367713
14/01/2025,3,2025,Catalunya Central,3 i 4,3,0.00625
14/01/2025,3,2025,Girona,1 i 2,1,0.004048582995951417
14/01/2025,3,2025,Girona,3 i 4,2,0.0035714285714285713
14/01/2025,3,2025,Girona,5 a 9,1,0.0010235414534288639
14/01/2025,3,2025,Penedès,1 i 2,1,0.010638297872340425
14/01/2025,3,2025,Penedès,10 a 14,1,0.0013531799729364006
14/01/2025,3,2025,Terres de l'Ebre,3 i 4,1,0.004424778761061947
14/02/2016,6,2016,Barcelona Ciutat,3 i 4,1,0.005813953488372093
14/02/2016,6,2016,Barcelona Metropolitana Nord,3 i 4,3,0.0035294117647058825
14/02/2016,6,2016,Barcelona Metropolitana Nord,5 a 9,1,0.00129366106080207
14/02/2016,6,2016,Barcelona Metropolitana Sud,3 i 4,2,0.004651162790697674
14/02/2016,6,2016,Barcelona Metropolitana Sud,5 a 9,1,0.0016666666666666668
14/02/2016,6,2016,Catalunya Central,10 a 14,1,0.001763668430335097
14/02/2016,6,2016,Girona,1 i 2,1,0.006369426751592357
14/02/2016,6,2016,Girona,15 a 19,1,0.0015923566878980893
14/02/2016,6,2016,Girona,3 i 4,1,0.0014903129657228018
14/02/2016,6,2016,Girona,5 a 9,2,0.0013812154696132596
14/02/2016,6,2016,Lleida,3 i 4,1,0.003134796238244514
14/02/2017,7,2017,Barcelona Ciutat,1 i 2,3,0.004457652303120356
14/02/2017,7,2017,Barcelona Ciutat,10 a 14,1,0.0025575447570332483
14/02/2017,7,2017,Barcelona Ciutat,3 i 4,6,0.0044444444444444444
14/02/2017,7,2017,Barcelona Ciutat,5 a 9,4,0.0014275517487508922
14/02/2017,7,2017,Barcelona Metropolitana Nord,1 i 2,4,0.0032258064516129032
14/02/2017,7,2017,Barcelona Metropolitana Nord,3 i 4,9,0.004880694143167028
14/02/2017,7,2017,Barcelona Metropolitana Nord,35 a 39,1,0.000628140703517588
14/02/2017,7,2017,Barcelona Metropolitana Nord,40 a 44,1,0.000687757909215956
14/02/2017,7,2017,Barcelona Metropolitana Nord,5 a 9,4,0.0017817371937639199
14/02/2017,7,2017,Barcelona Metropolitana Sud,1 i 2,4,0.004219409282700422
14/02/2017,7,2017,Barcelona Metropolitana Sud,3 i 4,6,0.004034969737726967
14/02/2017,7,2017,Barcelona Metropolitana Sud,5 a 9,2,0.0013966480446927375
14/02/2017,7,2017,Camp de Tarragona,1 i 2,1,0.003861003861003861
14/02/2017,7,2017,Camp de Tarragona,3 i 4,1,0.003367003367003367
14/02/2017,7,2017,Catalunya Central,1 i 2,1,0.014285714285714285
14/02/2017,7,2017,Catalunya Central,3 i 4,1,0.021739130434782608
14/02/2017,7,2017,Girona,1 i 2,1,0.008064516129032258
14/02/2017,7,2017,Girona,3 i 4,4,0.00510204081632653
14/02/2017,7,2017,Girona,5 a 9,2,0.001813236627379873
14/02/2017,7,2017,Lleida,1 i 2,1,0.0037593984962406013
14/02/2017,7,2017,Lleida,5 a 9,1,0.0013089005235602095
14/02/2017,7,2017,Penedès,10 a 14,1,0.0018484288354898336
14/02/2017,7,2017,Penedès,3 i 4,1,0.00392156862745098
14/02/2017,7,2017,Penedès,5 a 9,1,0.001443001443001443
14/02/2018,7,2018,Barcelona Ciutat,1 i 2,1,0.006211180124223602
14/02/2018,7,2018,Barcelona Ciutat,3 i 4,4,0.004268943436499467
14/02/2018,7,2018,Barcelona Ciutat,5 a 9,3,0.0015205271160669033
14/02/2018,7,2018,Barcelona Metropolitana Nord,1 i 2,1,0.0045045045045045045
14/02/2018,7,2018,Barcelona Metropolitana Nord,3 i 4,4,0.004454342984409799
14/02/2018,7,2018,Barcelona Metropolitana Nord,5 a 9,2,0.0011961722488038277
14/02/2018,7,2018,Barcelona Metropolitana Sud,1 i 2,3,0.004545454545454545
14/02/2018,7,2018,Barcelona Metropolitana Sud,3 i 4,4,0.004651162790697674
14/02/2018,7,2018,Barcelona Metropolitana Sud,5 a 9,3,0.0013157894736842105
14/02/2018,7,2018,Catalunya Central,5 a 9,2,0.00243605359317905
14/02/2018,7,2018,Girona,3 i 4,1,0.003115264797507788
14/02/2018,7,2018,Girona,5 a 9,2,0.0014903129657228018
14/02/2018,7,2018,Lleida,3 i 4,1,0.003663003663003663
14/02/2018,7,2018,Lleida,5 a 9,1,0.00390625
14/02/2018,7,2018,Penedès,5 a 9,1,0.0022271714922048997
14/02/2018,7,2018,Terres de l'Ebre,3 i 4,1,0.007246376811594203
14/02/2018,7,2018,Terres de l'Ebre,30 a 34,1,0.0014326647564469914
14/02/2019,7,2019,Alt Pirineu i Aran,5 a 9,1,0.0023923444976076554
14/02/2019,7,2019,Barcelona Ciutat,1 i 2,1,0.005747126436781609
14/02/2019,7,2019,Barcelona Ciutat,3 i 4,2,0.00684931506849315
14/02/2019,7,2019,Barcelona Ciutat,5 a 9,1,0.0022624434389140274
14/02/2019,7,2019,Barcelona Metropolitana Nord,1 i 2,1,0.00423728813559322
14/02/2019,7,2019,Barcelona Metropolitana Nord,25 a 29,1,0.0029498525073746312
14/02/2019,7,2019,Barcelona Metropolitana Nord,3 i 4,5,0.007062146892655367
14/02/2019,7,2019,Barcelona Metropolitana Nord,5 a 9,2,0.001597444089456869
14/02/2019,7,2019,Barcelona Metropolitana Sud,3 i 4,3,0.0034129692832764505
14/02/2019,7,2019,Barcelona Metropolitana Sud,5 a 9,2,0.0014903129657228018
14/02/2019,7,2019,Camp de Tarragona,1 i 2,1,0.004048582995951417
14/02/2019,7,2019,Camp de Tarragona,3 i 4,3,0.003367003367003367
14/02/2019,7,2019,Camp de Tarragona,5 a 9,3,0.0013856812933025404
14/02/2019,7,2019,Catalunya Central,1 i 2,1,0.004830917874396135
14/02/2019,7,2019,Catalunya Central,3 i 4,1,0.004545454545454545
14/02/2019,7,2019,Lleida,35 a 39,1,0.0011695906432748538
14/02/2019,7,2019,Penedès,1 i 2,1,0.0045662100456621
14/02/2019,7,2019,Penedès,35 a 39,1,0.001095290251916758
14/02/2019,7,2019,Penedès,5 a 9,1,0.0021413276231263384
14/02/2019,7,2019,Terres de l'Ebre,3 i 4,1,0.0036900369003690036
14/02/2019,7,2019,Terres de l'Ebre,5 a 9,1,0.002577319587628866
14/02/2020,7,2020,Barcelona Ciutat,1 i 2,2,0.004705882352941176
14/02/2020,7,2020,Barcelona Ciutat,10 a 14,1,0.0016891891891891893
14/02/2020,7,2020,Barcelona Ciutat,3 i 4,1,0.0038022813688212928
14/02/2020,7,2020,Barcelona Ciutat,5 a 9,3,0.0020242914979757085
14/02/2020,7,2020,Barcelona Metropolitana Nord,1 i 2,3,0.005084745762711864
14/02/2020,7,2020,Barcelona Metropolitana Nord,10 a 14,1,0.001519756838905775
14/02/2020,7,2020,Barcelona Metropolitana Nord,3 i 4,1,0.003952569169960474
14/02/2020,7,2020,Barcelona Metropolitana Nord,5 a 9,4,0.0013245033112582781
14/02/2020,7,2020,Barcelona Metropolitana Sud,5 a 9,3,0.0014570179698882952
14/02/2020,7,2020,Camp de Tarragona,5 a 9,1,0.002277904328018223
14/02/2020,7,2020,Catalunya Central,3 i 4,1,0.024390243902439025
14/02/2020,7,2020,Girona,1 i 2,1,0.0034965034965034965
14/02/2020,7,2020,Girona,3 i 4,1,0.0038910505836575876
14/02/2020,7,2020,Girona,5 a 9,2,0.0015503875968992248
14/02/2020,7,2020,Girona,55 a 59,1,0.0007955449482895784
14/02/2020,7,2020,Lleida,1 i 2,1,0.004032258064516129
14/02/2020,7,2020,Lleida,3 i 4,3,0.0038461538461538464
14/02/2020,7,2020,Penedès,40 a 44,1,0.0019342359767891683
14/02/2022,7,2022,Barcelona Ciutat,1 i 2,1,0.007246376811594203
14/02/2022,7,2022,Barcelona Ciutat,3 i 4,2,0.0045871559633027525
14/02/2022,7,2022,Catalunya Central,3 i 4,1,0.006802721088435374
14/02/2022,7,2022,Penedès,5 a 9,1,0.001589825119236884
14/02/2023,7,2023,Barcelona Ciutat,1 i 2,4,0.0066555740432612314
14/02/2023,7,2023,Barcelona Ciutat,3 i 4,8,0.005614035087719298
14/02/2023,7,2023,Barcelona Ciutat,35 a 39,1,0.0007616146230007616
14/02/2023,7,2023,Barcelona Ciutat,5 a 9,16,0.0023721275018532247
14/02/2023,7,2023,Barcelona Metropolitana Nord,1 i 2,1,0.0027397260273972603
14/02/2023,7,2023,Barcelona Metropolitana Nord,10 a 14,1,0.0016286644951140066
14/02/2023,7,2023,Barcelona Metropolitana Nord,3 i 4,10,0.006357279084551812
14/02/2023,7,2023,Barcelona Metropolitana Nord,5 a 9,6,0.001644736842105263
14/02/2023,7,2023,Barcelona Metropolitana Sud,1 i 2,3,0.005893909626719057
14/02/2023,7,2023,Barcelona Metropolitana Sud,10 a 14,2,0.002098635886673662
14/02/2023,7,2023,Barcelona Metropolitana Sud,3 i 4,2,0.004608294930875576
14/02/2023,7,2023,Barcelona Metropolitana Sud,5 a 9,9,0.0018991348385735388
14/02/2023,7,2023,Camp de Tarragona,3 i 4,4,0.00535475234270415
14/02/2023,7,2023,Camp de Tarragona,5 a 9,2,0.002072538860103627
14/02/2023,7,2023,Catalunya Central,15 a 19,1,0.0011098779134295228
14/02/2023,7,2023,Catalunya Central,3 i 4,3,0.012552301255230125
14/02/2023,7,2023,Girona,10 a 14,3,0.0010056989607777405
14/02/2023,7,2023,Girona,3 i 4,6,0.0033482142857142855
14/02/2023,7,2023,Girona,5 a 9,13,0.002090032154340836
14/02/2023,7,2023,No disponible,5 a 9,1,inf
14/02/2023,7,2023,Penedès,1 i 2,1,0.003968253968253968
14/02/2023,7,2023,Penedès,3 i 4,1,0.007518796992481203
14/02/2023,7,2023,Penedès,5 a 9,3,0.0018484288354898336
14/02/2024,7,2024,Alt Pirineu i Aran,5 a 9,1,0.002277904328018223
14/02/2024,7,2024,Barcelona Ciutat,1 i 2,3,0.00646551724137931
14/02/2024,7,2024,Barcelona Ciutat,3 i 4,2,0.006896551724137931
14/02/2024,7,2024,Barcelona Ciutat,5 a 9,3,0.0015527950310559005
14/02/2024,7,2024,Barcelona Metropolitana Nord,1 i 2,2,0.005012531328320802
14/02/2024,7,2024,Barcelona Metropolitana Nord,3 i 4,4,0.004405286343612335
14/02/2024,7,2024,Barcelona Metropolitana Nord,5 a 9,8,0.0021947873799725653
14/02/2024,7,2024,Barcelona Metropolitana Sud,1 i 2,4,0.00546448087431694
14/02/2024,7,2024,Barcelona Metropolitana Sud,3 i 4,1,0.008130081300813009
14/02/2024,7,2024,Barcelona Metropolitana Sud,5 a 9,3,0.0017554125219426564
14/02/2024,7,2024,Camp de Tarragona,1 i 2,1,0.006060606060606061
14/02/2024,7,2024,Camp de Tarragona,3 i 4,2,0.007326007326007326
14/02/2024,7,2024,Camp de Tarragona,5 a 9,5,0.0016420361247947454
14/02/2024,7,2024,Catalunya Central,3 i 4,4,0.004324324324324324
14/02/2024,7,2024,Catalunya Central,5 a 9,2,0.002509410288582183
14/02/2024,7,2024,Girona,1 i 2,1,0.015384615384615385
14/02/2024,7,2024,Girona,3 i 4,1,0.006993006993006993
14/02/2024,7,2024,Girona,5 a 9,3,0.0012975778546712802
14/02/2024,7,2024,Lleida,5 a 9,3,0.0048
14/02/2024,7,2024,Penedès,10 a 14,2,0.001366120218579235
14/02/2024,7,2024,Penedès,3 i 4,4,0.004761904761904762
14/02/2024,7,2024,Penedès,5 a 9,2,0.001713796058269066
14/02/2024,7,2024,Terres de l'Ebre,3 i 4,2,0.008097165991902834
14/02/2024,7,2024,Terres de l'Ebre,5 a 9,1,0.0012610340479192938
14/02/2025,7,2025,Barcelona Ciutat,1 i 2,3,0.006198347107438017
14/02/2025,7,2025,Barcelona Ciutat,3 i 4,2,0.006711409395973154
14/02/2025,7,2025,Barcelona Ciutat,5 a 9,1,0.002652519893899204
14/02/2025,7,2025,Barcelona Metropolitana Nord,1 i 2,3,0.00964630225080386
14/02/2025,7,2025,Barcelona Metropolitana Nord,3 i 4,4,0.004232804232804233
14/02/2025,7,2025,Barcelona Metropolitana Nord,5 a 9,2,0.0013157894736842105
14/02/2025,7,2025,Barcelona Metropolitana Sud,1 i 2,1,0.004098360655737705
14/02/2025,7,2025,Barcelona Metropolitana Sud,3 i 4,2,0.00558659217877095
14/02/2025,7,2025,Barcelona Metropolitana Sud,5 a 9,3,0.001784651992861392
14/02/2025,7,2025,Catalunya Central,1 i 2,1,0.007462686567164179
14/02/2025,7,2025,Catalunya Central,3 i 4,1,0.005780346820809248
14/02/2025,7,2025,Girona,10 a 14,1,0.004149377593360996
14/02/2025,7,2025,Girona,5 a 9,1,0.0015873015873015873
14/02/2025,7,2025,Lleida,3 i 4,1,0.003105590062111801
14/02/2025,7,2025,No disponible,1 i 2,1,inf
14/02/2025,7,2025,Terres de l'Ebre,1 i 2,1,0.0044444444444444444
14/03/2016,11,2016,Barcelona Ciutat,1 i 2,2,0.004694835680751174
14/03/2016,11,2016,Barcelona Ciutat,10 a 14,1,0.0016750418760469012
14/03/2016,11,2016,Barcelona Ciutat,3 i 4,11,0.0046315789473684215
14/03/2016,11,2016,Barcelona Ciutat,5 a 9,5,0.0021303792074989347
14/03/2016,11,2016,Barcelona Metropolitana Nord,1 i 2,1,0.003663003663003663
14/03/2016,11,2016,Barcelona Metropolitana Nord,10 a 14,1,0.0019342359767891683
14/03/2016,11,2016,Barcelona Metropolitana Nord,3 i 4,12,0.0036652412950519244
14/03/2016,11,2016,Barcelona Metropolitana Nord,5 a 9,5,0.0013419216317767043
14/03/2016,11,2016,Barcelona Metropolitana Sud,1 i 2,3,0.004219409282700422
14/03/2016,11,2016,Barcelona Metropolitana Sud,10 a 14,1,0.0013568521031207597
14/03/2016,11,2016,Barcelona Metropolitana Sud,3 i 4,3,0.004615384615384616
14/03/2016,11,2016,Barcelona Metropolitana Sud,5 a 9,4,0.0014519056261343012
14/03/2016,11,2016,Camp de Tarragona,3 i 4,3,0.004470938897168405
14/03/2016,11,2016,Camp de Tarragona,5 a 9,1,0.0013679890560875513
14/03/2016,11,2016,Catalunya Central,1 i 2,1,0.006622516556291391
14/03/2016,11,2016,Girona,3 i 4,1,0.002638522427440633
14/03/2016,11,2016,Lleida,1 i 2,1,0.02127659574468085
14/03/2016,11,2016,Lleida,3 i 4,11,0.006896551724137931
14/03/2016,11,2016,Lleida,30 a 34,1,0.007633587786259542
14/03/2016,11,2016,Lleida,5 a 9,3,0.004243281471004243
14/03/2016,11,2016,Penedès,1 i 2,2,0.005012531328320802
14/03/2016,11,2016,Penedès,3 i 4,2,0.004705882352941176
14/03/2017,11,2017,Alt Pirineu i Aran,5 a 9,1,0.002380952380952381
14/03/2017,11,2017,Alt Pirineu i Aran,50 a 54,1,0.004405286343612335
14/03/2017,11,2017,Barcelona Ciutat,1 i 2,1,0.006944444444444444
14/03/2017,11,2017,Barcelona Ciutat,3 i 4,6,0.005509641873278237
14/03/2017,11,2017,Barcelona Metropolitana Nord,1 i 2,2,0.0038240917782026767
14/03/2017,11,2017,Barcelona Metropolitana Nord,15 a 19,1,0.0015015015015015015
14/03/2017,11,2017,Barcelona Metropolitana Nord,3 i 4,4,0.003629764065335753
14/03/2017,11,2017,Barcelona Metropolitana Nord,5 a 9,4,0.0019389238972370335
14/03/2017,11,2017,Barcelona Metropolitana Sud,0,1,0.00819672131147541
14/03/2017,11,2017,Barcelona Metropolitana Sud,1 i 2,2,0.003205128205128205
14/03/2017,11,2017,Barcelona Metropolitana Sud,3 i 4,7,0.004257907542579075
14/03/2017,11,2017,Barcelona Metropolitana Sud,5 a 9,5,0.0016539861065167053
14/03/2017,11,2017,Camp de Tarragona,3 i 4,3,0.005714285714285714
14/03/2017,11,2017,Catalunya Central,1 i 2,3,0.010948905109489052
14/03/2017,11,2017,Catalunya Central,10 a 14,1,0.008771929824561403
14/03/2017,11,2017,Catalunya Central,3 i 4,4,0.005509641873278237
14/03/2017,11,2017,Girona,10 a 14,1,0.0007262164124909223
14/03/2017,11,2017,Girona,3 i 4,1,0.003663003663003663
14/03/2017,11,2017,Lleida,3 i 4,3,0.0037974683544303796
14/03/2017,11,2017,Penedès,1 i 2,2,0.004819277108433735
14/03/2017,11,2017,Penedès,3 i 4,3,0.004893964110929853
14/03/2017,11,2017,Terres de l'Ebre,10 a 14,1,0.0030303030303030303
14/03/2017,11,2017,Terres de l'Ebre,5 a 9,1,0.0028011204481792717
14/03/2018,11,2018,Alt Pirineu i Aran,1 i 2,1,0.013888888888888888
14/03/2018,11,2018,Barcelona Ciutat,3 i 4,3,0.004418262150220913
14/03/2018,11,2018,Barcelona Ciutat,5 a 9,3,0.002553191489361702
14/03/2018,11,2018,Barcelona Metropolitana Nord,1 i 2,2,0.007067137809187279
14/03/2018,11,2018,Barcelona Metropolitana Nord,3 i 4,2,0.002789400278940028
14/03/2018,11,2018,Barcelona Metropolitana Nord,5 a 9,3,0.0010582010582010583
14/03/2018,11,2018,Barcelona Metropolitana Sud,1 i 2,1,0.005376344086021506
14/03/2018,11,2018,Barcelona Metropolitana Sud,3 i 4,2,0.005934718100890208
